basisOfRecord,scientificName,taxonRank,countryCode,occurrenceID,catalogNumber,genus,specificEpithet,country,year,eventDate,locality,recordedBy,infraspecificEpithet,decimalLatitude,decimalLongitude,geodeticDatum,setID,verbatimEventDate,typeStatus,stateProvince,identifiedBy,dateIdentified,continent,identifier,month,day,county,modified,recordNumber,habitat,eventRemarks,coordinateUncertaintyInMeters,identificationRemarks,verbatimElevation,otherCatalogNumbers,collectionID,rightsHolder,verbatimLocality,datasetID,verbatimCoordinates,scientificNameAuthorship,kingdom,phylum,order,family,class,collectionCode,nomenclaturalCode,higherClassification,verbatimTaxonRank,institutionCode,occurrenceRemarks,higherGeography,municipality,georeferenceProtocol,fieldNumber,locationRemarks,islandGroup,island,taxonRemarks,identificationQualifier,startDayOfYear,sex,preparations,type,datasetName,informationWithheld,elevation,elevationAccuracy,fieldNotes,institutionID,taxonomicStatus,acceptedNameUsage,references,eventID,taxonID,locationID,identificationID,vernacularName,verbatimCoordinateSystem,ownerInstitutionCode,samplingProtocol,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,eventTime,endDayOfYear,occurrenceDetails,coordinatePrecision,waterBody,identificationVerificationStatus,identificationReferences,canonicalName,organismRemarks,establishmentMeans,relationshipRemarks,measurementRemarks,verbatimRecordedBy,verbatimLongitude,verbatimLatitude,georeferenceRemarks,language,languageRemarks,persistentID,jpegURL,tiffURL,jsonURL,pngSegAllURL,pngSegSelURL,DOI,jpegURL2,tiffURL2
PRESERVED_SPECIMEN,Rhodiola kirilowii Regel ex Maxim.,SPECIES,CN,http://data.rbge.org.uk/herb/E00065413,E00065413,Rhodiola,kirilowii,China,1996,1996-08-19,,Sino-American-British Yushu Expedition (1996),,,,,E,1996-08-19,,,,,,http://data.rbge.org.uk/herb/E00065413,8,19,,2016-02-03,2107,,,,,,BGBASE:70420,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Saxifragales,Crassulaceae,Magnoliopsida,E,ICBN,,,E,,Outer China incl. Tibet,,,,,,,,,232,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00065413,https://zenodo.org/record/1483647/files/E00065413.jpg,https://zenodo.org/record/1483647/files/E00065413.tif,https://zenodo.org/record/1483647/files/E00065413.json,https://zenodo.org/record/1483647/files/E00065413_all.png,https://zenodo.org/record/1483647/files/E00065413_sel.png,http://dx.doi.org/10.5281/zenodo.1483647,,
PRESERVED_SPECIMEN,Rhododendron bagobonum J.J.Copel.,SPECIES,MY,http://data.biodiversitydata.nl/naturalis/specimen/L%20%200007337,L  0007337,Rhododendron,bagobonum,Malaysia,,,Sarawak (Borneo) Mt. Penrissen,Shelford RWC,,,,,L,1899/05/31 | 1899/05/01,HOLOTYPE,Borneo,Sleumer HO,1957-02-01T00:00:00.000+0000,ASIA,L  0007337,,,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Ericales|Ericaceae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.biodiversitydata.nl/naturalis/specimen/L%20%200007337,https://zenodo.org/record/1486756/files/L  0007337.jpg,,https://zenodo.org/record/1486756/files/L  0007337.json,https://zenodo.org/record/1486756/files/L  0007337_all.png,https://zenodo.org/record/1486756/files/L  0007337_sel.png,http://dx.doi.org/10.5281/zenodo.1486756,,
PRESERVED_SPECIMEN,Rhododendron gaultheriifolium var. expositum Sleum.,VARIETY,ID,http://data.biodiversitydata.nl/naturalis/specimen/L.2608838,L.2608838,Rhododendron,gaultheriifolium,Indonesia,1984,1984-08-18,"New Guinea, Mt. Trikora/Irian Jaya, huge valley north-east of the summit.",Mangen J-M,expositum,,,,L,1984/08/18,,New Guinea,,,ASIA,L.2608838,8,18,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Ericales|Ericaceae,var.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.biodiversitydata.nl/naturalis/specimen/L.2608838,https://zenodo.org/record/1486940/files/L.2608838.jpg,,https://zenodo.org/record/1486940/files/L.2608838.json,https://zenodo.org/record/1486940/files/L.2608838_all.png,https://zenodo.org/record/1486940/files/L.2608838_sel.png,http://dx.doi.org/10.5281/zenodo.1486940,,
PRESERVED_SPECIMEN,Rhododendron multicolor Miq.,SPECIES,ID,http://data.biodiversitydata.nl/naturalis/specimen/U%20%200001739,U  0001739,Rhododendron,multicolor,Indonesia,,,uit de kloof van de SingalangW.K. Sum.,Unknown,,,,,L,,TYPE,Sumatra,Sleumer HO,1958-04-01T00:00:00.000+0000,ASIA,U  0001739,,,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Ericales|Ericaceae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nld,,http://data.biodiversitydata.nl/naturalis/specimen/U%20%200001739,https://zenodo.org/record/1491110/files/U  0001739.jpg,,https://zenodo.org/record/1491110/files/U  0001739.json,,,http://dx.doi.org/10.5281/zenodo.1491110,,
PRESERVED_SPECIMEN,Rhododendron roxieanum Forrest,SPECIES,CN,http://data.rbge.org.uk/herb/E00486318,E00486318,Rhododendron,roxieanum,China,1918,,SW Szechuan. Mu-li mountains,"Forrest, George",,,,,E,June 1918,,Sichuan Province,,,,http://data.rbge.org.uk/herb/E00486318,,,,2015-03-13,16508,,,,,12-13000 FT,BGBASE:576342,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,166,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,1983,1979,Shrub of 3-5 ft. Flowers creamy-white with crimson markings. Open slopes and on the margins of pine forests.,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00486318,https://zenodo.org/record/1484103/files/E00486318.jpg,https://zenodo.org/record/1484103/files/E00486318.tif,https://zenodo.org/record/1484103/files/E00486318.json,,,http://dx.doi.org/10.5281/zenodo.1484103,,
PRESERVED_SPECIMEN,Rhododendron roxieanum var. cucullatum (Hand.-Mazz.) D.F.Chamb.,VARIETY,CN,http://data.rbge.org.uk/herb/E00633117,E00633117,Rhododendron,roxieanum,China,,,,,cucullatum,,,,E,,,,,,,http://data.rbge.org.uk/herb/E00633117,,,,2013-01-04,,,,,,,BGBASE:645204,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00633117,https://zenodo.org/record/1484140/files/E00633117.jpg,https://zenodo.org/record/1484140/files/E00633117.tif,https://zenodo.org/record/1484140/files/E00633117.json,,,http://dx.doi.org/10.5281/zenodo.1484140,,
PRESERVED_SPECIMEN,Rhododendron roxieanum var. cucullatum (Hand.-Mazz.) D.F.Chamb.,VARIETY,CN,http://data.rbge.org.uk/herb/E00633154,E00633154,Rhododendron,roxieanum,China,,,,,cucullatum,,,,E,,,,,,,http://data.rbge.org.uk/herb/E00633154,,,,2013-01-04,,,,,,,BGBASE:645241,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00633154,https://zenodo.org/record/1484142/files/E00633154.jpg,https://zenodo.org/record/1484142/files/E00633154.tif,https://zenodo.org/record/1484142/files/E00633154.json,,,http://dx.doi.org/10.5281/zenodo.1484142,,
PRESERVED_SPECIMEN,Rhododendron roxieanum var. roxieanum,VARIETY,CN,http://data.rbge.org.uk/herb/E00633212,E00633212,Rhododendron,roxieanum,China,,,,,roxieanum,,,,E,,,,,,,http://data.rbge.org.uk/herb/E00633212,,,,2013-01-04,,,,,,,BGBASE:645297,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00633212,https://zenodo.org/record/1484144/files/E00633212.jpg,https://zenodo.org/record/1484144/files/E00633212.tif,https://zenodo.org/record/1484144/files/E00633212.json,,,http://dx.doi.org/10.5281/zenodo.1484144,,
PRESERVED_SPECIMEN,Rhododendron searleanum Sleumer,SPECIES,PG,http://data.rbge.org.uk/herb/E00202326,E00202326,Rhododendron,searleanum,Papua New Guinea,1983,1983-09-30,"Mt. Maip (Tpinini side), Laiagam-Porgera Rd","Reeve, Tom M.",,,,,E,1983-09-30,HOLOTYPE,Enga Province,,,,http://data.rbge.org.uk/herb/E00202326,9,30,,2010-02-02,6772,,,,,2600 M,BGBASE:210589,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,E,ICBN,,,E,,New Guinea,,,,,,,,,273,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,2600,0,"Large trusses of white flowers with slight pink colouration on the corolla tubes, pedicels red; carnation-scented. Robust shrubs up to 3m tall. terrestrial",,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00202326,https://zenodo.org/record/1483828/files/E00202326.jpg,https://zenodo.org/record/1483828/files/E00202326.tif,https://zenodo.org/record/1483828/files/E00202326.json,,,http://dx.doi.org/10.5281/zenodo.1483828,,
PRESERVED_SPECIMEN,Rhododendron selense subsp. selense,SUBSPECIES,CN,http://data.rbge.org.uk/herb/E00001162,E00001162,Rhododendron,selense,China,1919,1919-01-01,Tsarong,"Forrest, George",selense,,,,E,1919,HOLOTYPE,"Xizang, SE",,,,http://data.rbge.org.uk/herb/E00001162,,,,2009-12-07,18646,,,,,,BGBASE:11143,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Ericaceae,Magnoliopsida,E,ICBN,,,E,,Outer China incl. Tibet,,,,,,,,,182,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00001162,https://zenodo.org/record/1483541/files/E00001162.jpg,https://zenodo.org/record/1483541/files/E00001162.tif,https://zenodo.org/record/1483541/files/E00001162.json,https://zenodo.org/record/1483541/files/E00001162_all.png,https://zenodo.org/record/1483541/files/E00001162_sel.png,http://dx.doi.org/10.5281/zenodo.1483541,,
PRESERVED_SPECIMEN,Rhus cotinus L.,SPECIES,FR,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00101087,P00101087,Cotinus,cotinus,France,1957,1957-05-01,,"Mercurin, L.",,,,,P,,,83 Var,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00101087,5,,st-maximin-la-ste-baume,2015-09-05,,,,,,,,,,saint Maximin,,,,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Magnoliopsida,P,,,,MNHN,,,,,725,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00101087,https://zenodo.org/record/1487094/files/P00101087.jpg,,https://zenodo.org/record/1487094/files/P00101087.json,,,http://dx.doi.org/10.5281/zenodo.1487094,,
PRESERVED_SPECIMEN,Rhynchosia gabonensis Jongkind,SPECIES,GA,http://specimens.kew.org/herbarium/K000263710,K000263710,Rhynchosia,gabonensis,Gabon,1991,1991-01-22,About 10km on the road from Tchimbele to Assok.,"van Nek; de Wilde, J.J., Sosef",,0.07,10.38,WGS84,K,,ISOTYPE,,,,,K000263710,1,22,,2005-11-01,10130,in tree in roadside,"Vine 7m long.  Pods silvery-grey.  Seeds glossy, dark blue.  Leaflets thick leathery, dull green above, beneath paler green with reddish nervation.",0.2,,,,,,,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,Herbarium,,LEGUMINOSAE-PAPILIONOIDEAE,,K,,,,label,,,,,,,,,,,,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000263710,https://zenodo.org/record/1485807/files/K000263710.jpg,https://zenodo.org/record/1485807/files/K000263710.tif,https://zenodo.org/record/1485807/files/K000263710.json,,,http://dx.doi.org/10.5281/zenodo.1485807,,
PRESERVED_SPECIMEN,Rhynchospora fusca (L.) W.T.Aiton,SPECIES,none,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02228427,P02228427,Rhynchospora,fusca,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02228427,,,,2015-09-03,,,,,,,,,,,,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02228427,https://zenodo.org/record/1487274/files/P02228427.jpg,,https://zenodo.org/record/1487274/files/P02228427.json,,,http://dx.doi.org/10.5281/zenodo.1487274,,
PRESERVED_SPECIMEN,Rhynchospora ridleyi C.B.Clarke,SPECIES,BR,http://specimens.kew.org/herbarium/K000189553,K000189553,Rhynchospora,ridleyi,Brazil,1977,1977-02-15,"By Rio Cumbuca, about 3km N of Mucugê on the road to Andaraí","Mayo, S.J.; Santos, T.S.; Pinheiro, R.S.; Harley, R.M.; Storr, R.S.",,-12.98,-41.35,WGS84,K,,,,"Simpson, D.A.",,,K000189553,2,15,,2007-03-26,18713,Scrubby vegetation among rocks by river and neighbouring hillsides,,,,,,,,,,,,Plantae,Tracheophyta,Poales,Cyperaceae,Liliopsida,Herbarium,,CYPERACEAE,,K,,Mucugê,Mucugê,,,,,,,,,,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000189553,https://zenodo.org/record/1485771/files/K000189553.jpg,https://zenodo.org/record/1485771/files/K000189553.tif,https://zenodo.org/record/1485771/files/K000189553.json,,,http://dx.doi.org/10.5281/zenodo.1485771,,
PRESERVED_SPECIMEN,Ribes nigrum L.,SPECIES,NL,http://data.biodiversitydata.nl/naturalis/specimen/L.3268838,L.3268838,Ribes,nigrum,Netherlands,1870,1870-07-07,in een wild boschje bij Almelo.,Oudemans CAJA,,,,,L,1870/07/07,,,,,EUROPE,L.3268838,7,7,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Saxifragales,Grossulariaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Saxifragales|Saxifragaceae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nld,,http://data.biodiversitydata.nl/naturalis/specimen/L.3268838,https://zenodo.org/record/1486990/files/L.3268838.jpg,,https://zenodo.org/record/1486990/files/L.3268838.json,,,http://dx.doi.org/10.5281/zenodo.1486990,,
PRESERVED_SPECIMEN,Robinia pseudoacacia L.,SPECIES,EE,TU277344,TU277344,Robinia,pseudoacacia,Estonia,1974,1974-07-14,"Tartu raj., Luunja kn., Pilka, Uue-Eide talu.",L. Pihlapuu,,,,,TU,1974-07-14,,,L. Pihlapuu,1974-07-14T00:00:00.000+0000,,TU277344,7,14,,,,habitat: Aias. Ilupuuna.,,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,TU,,Viridiplantae; Anthophyta; Eudicotyledonae; Fabales; Fabaceae; Robinia,Species,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/486643,741698,6885,658787,757942,harilik robiinia,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/486643,https://zenodo.org/record/1490957/files/TU277344.jpg,https://zenodo.org/record/1490957/files/TU277344.tif,https://zenodo.org/record/1490957/files/TU277344.json,,,http://dx.doi.org/10.5281/zenodo.1490957,,
PRESERVED_SPECIMEN,Robinsonia gracilis Decne.,SPECIES,CL,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594847,P00594847,Robinsonia,gracilis,Chile,1830,1830-05-01,,"Bertero, C.L.G.",,,,,P,,TYPE,,Decaisne,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594847,5,1,,2015-09-05,,,,,,,,,,In silvatius frigidis montium ditiorum ad cacumen insl. Juan Fernandez,,,,Plantae,Tracheophyta,Asterales,Asteraceae,Magnoliopsida,P,,,,MNHN,Herbier du Chili donné par M. Gay 2,,,,1510,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lat,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594847,https://zenodo.org/record/1487158/files/P00594847.jpg,,https://zenodo.org/record/1487158/files/P00594847.json,,,http://dx.doi.org/10.5281/zenodo.1487158,,
PRESERVED_SPECIMEN,Roccella boryi Delise,species,MU,http://id.luomus.fi/HA.H9504976,HA.H9504976,Roccella,boryi,MU,1874,1874-01-01/1874-12-31,,"Balfour, I. B.",,-19.71642,63.417,WGS84,H,,Isolectotype,Rodrigues,"Tehler, Anders",2009,Africa,http://id.luomus.fi/MY.5071463,,,,1524663091,,,,1e4,,,H9504976,http://tun.fi/HR.130,,Ins. Rodrigues.,GX.22,-19.71642 63.417 WGS84 (10000m),Delise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roccella boryi,,,,"Thallus K=, K(Cl)‡ rub (medulla m....-), medulli I+ caerul. (Vain. 1922).",Balfour,63.41700,-19.71642,,lat,,http://id.luomus.fi/HA.H9504976,https://zenodo.org/record/1485674/files/HA.H9504976.jpg,https://zenodo.org/record/1485674/files/HA.H9504976.tif,https://zenodo.org/record/1485674/files/HA.H9504976.json,,,http://dx.doi.org/10.5281/zenodo.1485674,,
PRESERVED_SPECIMEN,Rorippa amphibia var. indivisa (DC.) Polozhij,VARIETY,EE,TU266500,TU266500,Rorippa,amphibia,Estonia,1939,1939-07-18,"Est. media - intermedia, Osju, Raudna jõe",A. Tamsalu,indivisa,,,,TU,1939-07-18,,,K. Eichwald,1953-02-01T00:00:00.000+0000,,TU266500,7,18,,,,"habitat: aasal, veepiirdel",,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Brassicales,Brassicaceae,Magnoliopsida,TU,,Viridiplantae; Anthophyta; Eudicotyledonae; Brassicales; Brassicaceae; Rorippa,Variety,UTE,PR kategooria: ohulähedane (NT); Transcripsit: K. Eichwald,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/297997,553050,11160,471463,397227,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/297997,https://zenodo.org/record/1487819/files/TU266500.jpg,https://zenodo.org/record/1487819/files/TU266500.tif,https://zenodo.org/record/1487819/files/TU266500.json,,,http://dx.doi.org/10.5281/zenodo.1487819,,
PRESERVED_SPECIMEN,Rorippa islandica (Oeder) Borbás,SPECIES,EE,TU278582,TU278582,Rorippa,islandica,Estonia,1962,1962-06-22,"Emed, Tartu, Emajõe v. kallas.",H. Varep,,,,,TU,1962-06-22,,,H. Varep,1962-06-22T00:00:00.000+0000,,TU278582,6,22,,,,habitat: Kraavi kallas.,,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Brassicales,Brassicaceae,Magnoliopsida,TU,,Viridiplantae; Anthophyta; Eudicotyledonae; Brassicales; Brassicaceae; Rorippa,Species,UTE,,,,,,,,,,,,,,PhysicalObject,Specimen: plant,,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/553663,808719,9733,725678,858279,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/553663,https://zenodo.org/record/1490987/files/TU278582.jpg,https://zenodo.org/record/1490987/files/TU278582.tif,https://zenodo.org/record/1490987/files/TU278582.json,,,http://dx.doi.org/10.5281/zenodo.1490987,,
PRESERVED_SPECIMEN,Roscoea Sm.,GENUS,CN,http://data.rbge.org.uk/herb/E00149946,E00149946,Roscoea,,China,,,,"Maire, Edouard-Ernest",,,,,E,,,Yunnan Province,,,,http://data.rbge.org.uk/herb/E00149946,,,,2011-11-16,2656,,,,,,BGBASE:537946,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Zingiberales,Zingiberaceae,Liliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00149946,https://zenodo.org/record/1483788/files/E00149946.jpg,https://zenodo.org/record/1483788/files/E00149946.tif,https://zenodo.org/record/1483788/files/E00149946.json,,,http://dx.doi.org/10.5281/zenodo.1483788,,
PRESERVED_SPECIMEN,Rubia peregrina L.,SPECIES,none,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05347457,P05347457,Rubia,peregrina,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05347457,,,,2015-09-04,,,,,,,,,,,,,,Plantae,Tracheophyta,Gentianales,Rubiaceae,Magnoliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - unidentified,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05347457,https://zenodo.org/record/1487435/files/P05347457.jpg,,https://zenodo.org/record/1487435/files/P05347457.json,,,http://dx.doi.org/10.5281/zenodo.1487435,,
PRESERVED_SPECIMEN,"Rubinoboletus phaseolisporus T.H.Li, R.N.Hilton & Watling",SPECIES,AU,http://data.rbge.org.uk/herb/E00465106,E00465106,Chalciporus,phaseolisporus,Australia,1975,1975-06-15,Mundaring State Forest,"Hilton, R.N.",,,,,E,1975-06-15,HOLOTYPE,Western Australia,,,,http://data.rbge.org.uk/herb/E00465106,6,15,,2013-03-22,UWA 1990,,,,,,BGBASE:482452,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Fungi,Basidiomycota,Boletales,Boletaceae,Agaricomycetes,E,ICBN,,,E,,Australia,,,,,,,,,166,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,solitary or in groups under Eucalyptus marginata - jarrah,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00465106,https://zenodo.org/record/1484101/files/E00465106.jpg,https://zenodo.org/record/1484101/files/E00465106.tif,https://zenodo.org/record/1484101/files/E00465106.json,,,http://dx.doi.org/10.5281/zenodo.1484101,,
PRESERVED_SPECIMEN,Rubus arcticus L.,SPECIES,EE,TU253091,TU253091,Rubus,arcticus,Estonia,1944,1944-07-26,,L. Viljasoo,,,,,TU,1944-07-26,,,L. Viljasoo,1944-07-26T00:00:00.000+0000,,TU253091,7,26,,,,habitat: Männikjärve kaldalt,,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Rosales,Rosaceae,Magnoliopsida,TU,,Viridiplantae; Anthophyta; Eudicotyledonae; Rosales; Rosaceae; Rubus,Species,UTE,LK II,,,,,,,,,,,,,PhysicalObject,Specimen: plant,Exact location not given for protected species,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/147020,402073,6949,322991,153529,soomurakas; mesimurakas,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/147020,https://zenodo.org/record/1487529/files/TU253091.jpg,https://zenodo.org/record/1487529/files/TU253091.tif,https://zenodo.org/record/1487529/files/TU253091.json,,,http://dx.doi.org/10.5281/zenodo.1487529,,
PRESERVED_SPECIMEN,Rubus armeniacus Focke,SPECIES,GB,http://specimens.kew.org/herbarium/K000914187,K000914187,Rubus,armeniacus,United Kingdom,2008,2008-06-23,"Kew Gardens; North Arboretum: low part of the roof garden of the Banks Building, by the road (zone 105)","Cope, T.A.",,,,,K,,,,"Cope, T.A.",,,K000914187,6,23,,2013-07-05,RBG 129,,,,,,,,,,,,,Plantae,Tracheophyta,Rosales,Rosaceae,Magnoliopsida,Herbarium,,ROSACEAE,,K,Vern. name:  Bramble cv. 'Himalayan Giant',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000914187,https://zenodo.org/record/1486452/files/K000914187.jpg,https://zenodo.org/record/1486452/files/K000914187.tif,https://zenodo.org/record/1486452/files/K000914187.json,,,http://dx.doi.org/10.5281/zenodo.1486452,,
PRESERVED_SPECIMEN,Rubus laevefactus P.J.Müll. ex Focke,SPECIES,DE,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03376447,P03376447,Rubus,laevefactus,Germany,1861,1861-06-26,,"Schultz, F.G.",,,,,P,,LECTOTYPE,57 Moselle,"Beek, Matzke-Hajek & Royer",,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03376447,6,26,,2015-09-04,,,,,,,,,,Bois et haies sur le plateau du Muschelkalk et au bas des côtes sur la couche supérieure du grès bigarré entre Medelsheim et Deux-Ponts (Palatinat),,,,Plantae,Tracheophyta,Rosales,Rosaceae,Magnoliopsida,P,,,,MNHN,,,,,849,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03376447,https://zenodo.org/record/1487330/files/P03376447.jpg,,https://zenodo.org/record/1487330/files/P03376447.json,,,http://dx.doi.org/10.5281/zenodo.1487330,,
